"SECTION","COURSE_CODE","SCHOOL","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","LINK","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","SECTION_NAME","DEPARTMENT","origin"
"52160","POSC-479","LASS","001","4.0","4.0","Critical Issues in Political Thought","C","","N","10:00","11:20","WF","0","","","",NA,"Intensive examination of critical issues of particular interest in the field of political thought.","","POSC","20261"
"52164","POSC-480","LAS","001","4.0","4.0","Critical Issues in Political Thought: World Poverty","C","","Y","13:00","15:50","F","0","","Choung, Jinhee, Lee","DMC110",NA,"An introduction to world poverty, approached through the three main tasks of understanding the causes, exploring solutions, and defining our obligations to the global poor.","","POSC","20261"
"52169","POSC-490","LAS","001","1.0","1.0","Directed Research","C","T","Y","19:00","20:20","W","0","","Figueroa-Clewett, Karen, J","DMC109",NA,"Individual research and readings. Not available for graduate credit.","","POSC","20261"
"52170","POSC-490","LAS","001","2.0","8.0","Directed Research","C","","Y","TBA","TBA","","0","","Pratt, Sally","OFFICE",NA,"Individual research and readings. Not available for graduate credit.","","POSC","20261"
"52175","POSC-490","LAS","001","4.0","4.0","Directed Research","C","","Y","TBA","TBA","","0","","","OFFICE",NA,"Individual research and readings. Not available for graduate credit.","","POSC","20261"
"52303","POIR-539","LAS","001","4.0","4.0","Conflict Processes","C","","Y","16:00","18:50","H","1","","Zaks, Sherry","DMC209",NA,"Seminar in international conflict, crisis and war. General perspectives on factors that bring about war or peace. Focus on ethnopolitics and conflict processes. MA and other students outside of POIR must obtain faculty permission to register for the course.","","POIR","20261"
"52304","POIR-540","LAS","001","4.0","4.0","Law and Public Policy","C","","N","16:00","18:50","T","0","","Barnes, Jeb","",NA,"The study of law in political science; law and politics in organized societies; law as a policy science; legal and political institutions; administration of justice; political forces influencing legal change. MA and other students outside of POIR must obtain faculty permission to register for the co urse.","","POIR","20261"
"52305","POIR-612","LAS","001","4.0","4.0","Qualitative Research Design","C","","N","14:00","16:50","W","0","","","",NA,"Design multiple research approaches using qualitative evidence to evaluate the observable implications of theory. Learn deductive, construct, internal, external, and conclusion validity.","","POIR","20261"
"52307","POIR-614","LAS","001","4.0","4.0","Experimental Political Science","C","","Y","10:00","13:50","F","0","","Kramon, Eric","DMC104",NA,"Introduction to experimental techniques and applications of experiments in political science. Addresses both the advantages and disadvantages of experiments in political science research. Open only to doctoral students.","","POIR","20261"
"52308","POIR-561","LAS","001","4.0","4.0","Japanese Foreign Policy and International Relations of East","C","","N","14:00","16:50","M","0","","","",NA,"Research problems in political, economic, and security issues in East and Southeast Asia, with special emphasis on the role of Japan. MA and other students outside of POIR must obtain faculty permission to register for the course.","","POIR","20261"
"52309","POIR-563","LAS","001","4.0","4.0","Chinese Foreign Policy","C","","N","13:00","15:50","F","0","","","",NA,"Research problems in political, economic, military, and ideological issues. MA and other students outside of POIR must obtain faculty permission to register for the course.","","POIR","20261"
"52312","POIR-617","LAS","001","4.0","4.0","Maximum Likelihood Estimation","C","","Y","14:00","15:20","TH","1","","Schrage, Dan","HSH201",NA,"Maximum likelihood estimation of binary choice models, duration models, count models, and other models in political science, international relations, and social sciences. MA and other students outside of POIR must obtain faculty permission to register for the course.","","POIR","20261"
"52314","POIR-641","LAS","001","4.0","4.0","Comparative Politics II","C","","Y","13:00","15:50","F","1","","Hartnett, Allison","DMC254",NA,"Seminar covering literature and methods in the study of political economy, authoritarianism, redistribution, and political conflict.","","POIR","20261"
"52315","POIR-622","LAS","001","4.0","4.0","Political Attitudes and Behavior","C","","N","14:00","16:50","M","0","","","",NA,"Determinants, nature, and consequences of political attitudes and behavior exploring psychological-sociological models, political socialization and learning, and factors affecting trends in attitudes and behavior. MA and other students outside of POIR must obtain faculty permission to register for t he course.","","POIR","20261"
"52319","POIR-545","LAS","001","4.0","4.0","Critical Issues in Politics and Policy","C","","N","14:00","16:50","T","0","","","HED103",NA,"Selected topics in political science and policy; focus on current issues shaping the U.S. and the world. MA and other students outside of POIR must obtain faculty permission to register for the course.","","POIR","20261"
"52320","POIR-626","LAS","001","4.0","4.0","Executive and Legislative Institutions","C","","N","14:00","16:50","W","0","","","",NA,"Theory and empirical analysis as it relates to the study of political institutions. Legislative politics, executive branch politics, and legislative-executive relations and bargaining. MA and other students outside of POIR must obtain faculty permission to register for the course.","","POIR","20261"
"52325","POIR-555","LAS","001","4.0","4.0","Democracy and Democratization in Comparative Perspective","C","","Y","17:00","19:50","M","1","","Munck, Gerardo","DMC105",NA,"Seminar generates and tests theories of democratization. Readings will focus on Europe, Latin America, Soviet Eurasia emphasizing core theoretical and methodological aspects. MA and other students outside of POIR must obtain faculty permission to register for the course.","","POIR","20261"
"52326","POIR-615","LAS","001","4.0","4.0","Formal Models of Politics","C","","N","13:00","15:50","F","0","","","",NA,"Introduces basics of game theory and surveys foundational models of American, comparative, and international politics.","","POIR","20261"
"52330","POIR-670","LAS","001","4.0","4.0","International Political Economy","C","","Y","14:00","16:50","M","0","","Graham, Benjamin A.T.","DMC207",NA,"Survey of approaches to international political economy. Intellectual roots; the management of collective goods; North-South relations are examined. Open only to doctoral students.","","POIR","20261"
"52335","POIR-671","LAS","001","4.0","4.0","Political Psychology","C","","Y","14:00","16:50","W","0","","Chong, Dennis","DMC158",NA,"Integrates findings of psychology into the study of international relations and political science. Covers foreign policy decision-making, public opinion, ideology, emotion and common heuristics and biases among other topics.","","POIR","20261"
"52336","POIR-680","LAS","001","4.0","4.0","International Security and Foreign Policy","C","","N","15:30","18:20","T","0","","","",NA,"Examination of the interconnected fields of international security and foreign policy, including decision making and patterns of interaction regarding international conflict. Open only to doctoral students.","","POIR","20261"
"52339","POIR-599","LAS","001","4.0","4.0","Special Topics","C","","Y","14:00","16:50","M","0","","Palmer-Rubin, Brian","",NA,"Subjects in one or more fields in Political Science.","Dissertation Proposal Research and Writing","POIR","20261"
"52340","POIR-590","LAS","001","1.0","12.0","Directed Research","C","","Y","TBA","TBA","","0","","Ballard, Danielle, DeRosa","OFFICE",NA,"Research leading to the master's degree. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","","POIR","20261"
"52341","POIR-618","LAS","001","4.0","4.0","Problems of American Politics","C","","N","14:00","16:50","H","0","","","",NA,"Theoretical and methodological problems in American politics with emphasis on emerging research paradigms. MA and other students outside of POIR must obtain faculty permission to register for the course.","","POIR","20261"
"52342","POIR-596","LAS","001","1.0","3.0","Internship for Curricular Practical Training","C","","Y","TBA","TBA","","0","","Ballard, Danielle, DeRosa","OFFICE",NA,"Part-time or full-time practical work experience in the student's field of study. The internship must be located at an off-campus facility. Students are individually supervised by faculty. May not be taken until the student has completed at least one semester of enrollment in the graduate program.","","POIR","20261"
"52344","POIR-790","LAS","001","1.0","12.0","Research","C","","Y","TBA","TBA","","0","","Ballard, Danielle, DeRosa","OFFICE",NA,"Research leading to the doctorate. Maximum units which may be applied to the degree to be determined by the department. Graded CR/NC.","","POIR","20261"
"52345","POIR-794A","LAS","001","2.0","2.0","Doctoral Dissertation","C","","Y","TBA","TBA","","0","","Ballard, Danielle, DeRosa","OFFICE",NA,"Credit on acceptance of Dissertation. Graded CR/NC.","","POIR","20261"
"52346","POIR-794B","LAS","001","2.0","2.0","Doctoral Dissertation","C","N","Y","TBA","TBA","","0","","Ballard, Danielle, DeRosa","OFFICE",NA,"Credit on acceptance of dissertation. Graded CR/NC.","","POIR","20261"
"52347","POIR-794C","LAS","001","2.0","2.0","Doctoral Dissertation","C","N","Y","TBA","TBA","","0","","Ballard, Danielle, DeRosa","OFFICE",NA,"Credit on acceptance of dissertation. Graded CR/NC.","","POIR","20261"
"52348","POIR-794D","LAS","001","2.0","2.0","Doctoral Dissertation","C","N","Y","TBA","TBA","","0","","Ballard, Danielle, DeRosa","OFFICE",NA,"Credit on acceptance of dissertation. Graded CR/NC.","","POIR","20261"
"52349","POIR-794Z","LAS","001","0.0","0.0","Doctoral Dissertation","C","N","Y","TBA","TBA","","0","","Ballard, Danielle, DeRosa","OFFICE",NA,"Credit on acceptance of Dissertation. Graded CR.NC.","","POIR","20261"
"52400","PSYC-100","LAS","001","4.0","4.0","Introduction to Psychology","C","Y","Y","16:00","17:20","TH","22","","Kim, Kyoung sook","SGM124",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52401","PSYC-100","LAS","001","0.0","0.0","Introduction to Psychology","L","Y","Y","08:00","09:50","M","2","","","KAP166",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52402","PSYC-100","LAS","001","0.0","0.0","Introduction to Psychology","L","Y","Y","08:00","09:50","F","1","","","GFS221",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52403","PSYC-100","LAS","001","0.0","0.0","Introduction to Psychology","L","Y","Y","10:00","11:50","F","4","","","GFS221",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52404","PSYC-100","LAS","001","0.0","0.0","Introduction to Psychology","L","Y","N","12:00","13:50","H","0","","","",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52405","PSYC-100","LAS","001","0.0","0.0","Introduction to Psychology","L","Y","N","12:00","13:50","T","0","","","",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52406","PSYC-100","LAS","001","0.0","0.0","Introduction to Psychology","L","Y","Y","12:00","13:50","M","10","","","KAP165",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52407","PSYC-100","LAS","001","0.0","0.0","Introduction to Psychology","L","Y","N","12:00","13:50","W","0","","","",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52408","PSYC-100","LAS","001","0.0","0.0","Introduction to Psychology","L","Y","N","12:00","13:50","F","0","","","",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52410","PSYC-100","LAS","001","4.0","4.0","Introduction to Psychology","C","E","Y","08:30","09:50","MW","29","","George, Patricia","THH201",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52411","PSYC-100","LAS","001","0.0","0.0","Introduction to Psychology","L","E","Y","08:00","09:50","H","3","","","KAP113",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52412","PSYC-100","LAS","001","0.0","0.0","Introduction to Psychology","L","E","Y","08:00","09:50","T","7","","","KAP147",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52413","PSYC-100","LAS","001","0.0","0.0","Introduction to Psychology","L","E","Y","10:00","11:50","T","3","","","WPHB36",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52414","PSYC-100","LAS","001","0.0","0.0","Introduction to Psychology","L","E","Y","12:00","13:50","M","6","","","KAP167",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52415","PSYC-100","LAS","001","0.0","0.0","Introduction to Psychology","L","E","Y","12:00","13:50","W","4","","","KAP167",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52416","PSYC-100","LAS","001","0.0","0.0","Introduction to Psychology","L","E","Y","10:00","11:50","F","3","","","KAP164",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52417","PSYC-100","LAS","001","0.0","0.0","Introduction to Psychology","L","E","Y","12:00","13:50","F","2","","","DMC161",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52418","PSYC-100","LAS","001","0.0","0.0","Introduction to Psychology","L","E","Y","10:00","11:50","H","1","","","VHE214",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52420","PSYC-100","LAS","001","4.0","4.0","Introduction to Psychology","C","W","Y","16:00","17:20","TH","25","","Pearson, Corey","THH102",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52421","PSYC-100","LAS","001","0.0","0.0","Introduction to Psychology","L","W","Y","12:00","13:50","T","9","","","KAP164",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52422","PSYC-100","LAS","001","0.0","0.0","Introduction to Psychology","L","W","Y","12:00","13:50","W","10","","","KAP165",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52423","PSYC-100","LAS","001","0.0","0.0","Introduction to Psychology","L","W","Y","12:00","13:50","H","3","","","DMC206",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52424","PSYC-100","LAS","001","0.0","0.0","Introduction to Psychology","L","W","Y","12:00","13:50","F","3","","","THH108",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52430","PSYC-100","LAS","001","4.0","4.0","Introduction to Psychology","C","A","Y","08:00","09:20","TH","16","","Kim, Kyoung sook","THH201",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52431","PSYC-100","LAS","001","0.0","0.0","Introduction to Psychology","L","A","Y","08:00","09:50","M","3","","","KAP164",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52432","PSYC-100","LAS","001","0.0","0.0","Introduction to Psychology","L","A","Y","08:00","09:50","W","3","","","KAP164",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52433","PSYC-100","LAS","001","0.0","0.0","Introduction to Psychology","L","A","Y","10:00","11:50","T","5","","","DMC109",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52434","PSYC-100","LAS","001","0.0","0.0","Introduction to Psychology","L","A","Y","10:00","11:50","H","3","","","DMC109",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52435","PSYC-100","LAS","001","0.0","0.0","Introduction to Psychology","L","A","Y","16:00","17:50","T","1","","","GFS107",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52436","PSYC-100","LAS","001","0.0","0.0","Introduction to Psychology","L","A","Y","16:00","17:50","H","0","","","DMC160",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52437","PSYC-100","LAS","001","0.0","0.0","Introduction to Psychology","L","A","Y","10:00","11:50","F","1","","","KAP113",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52438","PSYC-100","LAS","001","0.0","0.0","Introduction to Psychology","L","A","Y","14:00","15:50","F","0","","","KAP113",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52440","PSYC-165","LASS","001","4.0","4.0","Drugs, Behavior, and Society","C","R","Y","17:00","18:20","MW","20","","Shilowich, Bryan","MHP101",NA,"An integrative systems perspective of drugs; including their historical, economic, and cultural importance, psychopharmacology, addiction, relationship to crime, and therapeutic use in treating psychological disorders.","","PSYC","20261"
"52442","PSYC-165","LASS","001","0.0","0.0","Drugs, Behavior, and Society","L","R","Y","08:00","09:50","W","6","","","GFS228",NA,"An integrative systems perspective of drugs; including their historical, economic, and cultural importance, psychopharmacology, addiction, relationship to crime, and therapeutic use in treating psychological disorders.","","PSYC","20261"
"52444","PSYC-165","LASS","001","0.0","0.0","Drugs, Behavior, and Society","L","R","Y","08:00","09:50","M","5","","","KAP113",NA,"An integrative systems perspective of drugs; including their historical, economic, and cultural importance, psychopharmacology, addiction, relationship to crime, and therapeutic use in treating psychological disorders.","","PSYC","20261"
"52446","PSYC-165","LASS","001","0.0","0.0","Drugs, Behavior, and Society","L","R","Y","12:00","13:50","M","4","","","KAP159",NA,"An integrative systems perspective of drugs; including their historical, economic, and cultural importance, psychopharmacology, addiction, relationship to crime, and therapeutic use in treating psychological disorders.","","PSYC","20261"
"52447","PSYC-165","LASS","001","0.0","0.0","Drugs, Behavior, and Society","L","R","Y","12:00","13:50","W","5","","","DMC256",NA,"An integrative systems perspective of drugs; including their historical, economic, and cultural importance, psychopharmacology, addiction, relationship to crime, and therapeutic use in treating psychological disorders.","","PSYC","20261"
"52450","PSYC-100","LAS","001","4.0","4.0","Introduction to Psychology","C","H","Y","08:00","09:20","TH","3","","Pearson, Corey","ZHS159",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52451","PSYC-100","LAS","001","0.0","0.0","Introduction to Psychology","L","Y","Y","16:00","17:50","T","0","","","KAP166",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52452","PSYC-100","LAS","001","0.0","0.0","Introduction to Psychology","L","Y","Y","16:00","17:50","H","0","","","KAP145",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52453","PSYC-100","LAS","001","0.0","0.0","Introduction to Psychology","L","H","Y","08:00","09:50","M","2","","","SGM226",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52454","PSYC-100","LAS","001","0.0","0.0","Introduction to Psychology","L","Y","Y","08:00","09:50","W","2","","","SGM226",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52455","PSYC-274","LAS","001","4.0","4.0","Statistics","C","C","Y","11:00","12:20","TH","5","","Walsh, David, Allen","THH118",NA,"Introduction to the use of statistics in psychology: basic ideas in measurement; frequency distributions; descriptive statistics; concepts and procedures in statistical inference.","","PSYC","20261"
"52456","PSYC-100","LAS","001","0.0","0.0","Introduction to Psychology","L","H","Y","08:00","09:50","F","0","","","THH121",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52457","PSYC-274","LAS","001","0.0","0.0","Statistics","L","C","Y","12:00","13:50","M","2","","","SGM631",NA,"Introduction to the use of statistics in psychology: basic ideas in measurement; frequency distributions; descriptive statistics; concepts and procedures in statistical inference.","","PSYC","20261"
"52458","PSYC-274","LAS","001","0.0","0.0","Statistics","L","C","Y","12:00","13:50","W","3","","","LVL3C",NA,"Introduction to the use of statistics in psychology: basic ideas in measurement; frequency distributions; descriptive statistics; concepts and procedures in statistical inference.","","PSYC","20261"
"52459","PSYC-100","LAS","001","0.0","0.0","Introduction to Psychology","L","H","Y","10:00","11:50","F","0","","","THH215",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52460","PSYC-100","LAS","001","0.0","0.0","Introduction to Psychology","L","H","Y","12:00","13:50","M","1","","","KAP166",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52461","PSYC-100","LAS","001","0.0","0.0","Introduction to Psychology","L","Y","Y","12:00","13:50","T","3","","","DMC206",NA,"Introduction to psychological science, including historical and contemporary approaches. Behavior examined from biological, cognitive, social, developmental, and personality perspectives. Disorders and treatments.","","PSYC","20261"
"52470","PSYC-274","LAS","001","4.0","4.0","Statistics","C","F","Y","09:30","10:50","TH","2","","Breland, William, Menefee","SGM601",NA,"Introduction to the use of statistics in psychology: basic ideas in measurement; frequency distributions; descriptive statistics; concepts and procedures in statistical inference.","","PSYC","20261"
"52471","PSYC-274","LAS","001","0.0","0.0","Statistics","L","F","Y","08:00","09:50","W","2","","","SGM631",NA,"Introduction to the use of statistics in psychology: basic ideas in measurement; frequency distributions; descriptive statistics; concepts and procedures in statistical inference.","","PSYC","20261"
"52472","PSYC-274","LAS","001","0.0","0.0","Statistics","L","F","Y","12:00","13:50","H","0","","","SGM631",NA,"Introduction to the use of statistics in psychology: basic ideas in measurement; frequency distributions; descriptive statistics; concepts and procedures in statistical inference.","","PSYC","20261"
"52475","PSYC-274","LAS","001","4.0","4.0","Statistics","C","Q","Y","12:30","13:50","TH","4","","Walsh, David, Allen","THH118",NA,"Introduction to the use of statistics in psychology: basic ideas in measurement; frequency distributions; descriptive statistics; concepts and procedures in statistical inference.","","PSYC","20261"
"52476","PSYC-274","LAS","001","0.0","0.0","Statistics","L","Q","Y","08:00","09:50","M","3","","","SGM631",NA,"Introduction to the use of statistics in psychology: basic ideas in measurement; frequency distributions; descriptive statistics; concepts and procedures in statistical inference.","","PSYC","20261"
"52477","PSYC-274","LAS","001","0.0","0.0","Statistics","L","Q","Y","10:00","11:50","T","1","","","SGM631",NA,"Introduction to the use of statistics in psychology: basic ideas in measurement; frequency distributions; descriptive statistics; concepts and procedures in statistical inference.","","PSYC","20261"
"52478","PSYC-274","LAS","001","4.0","4.0","Statistics","C","I","Y","14:00","15:20","MW","0","","Ipek, Canan","KAP163",NA,"Introduction to the use of statistics in psychology: basic ideas in measurement; frequency distributions; descriptive statistics; concepts and procedures in statistical inference.","","PSYC","20261"
"52479","PSYC-274","LAS","001","0.0","0.0","Statistics","L","I","Y","08:00","09:50","F","0","","","SGM631",NA,"Introduction to the use of statistics in psychology: basic ideas in measurement; frequency distributions; descriptive statistics; concepts and procedures in statistical inference.","","PSYC","20261"
"52480","PSYC-215","LAS","001","4.0","4.0","Music, Mind and the Brain","C","U","Y","12:30","13:50","TH","22","","Habibi, Assal;Ilari, Beatriz","THH201",NA,"An interdisciplinary approach to music, mind and brain. Explores music as an object with its own properties and as a form of human behavior.","","PSYC","20261"
"52482","PSYC-301","LASS","001","4.0","4.0","Cognitive Processes","CL","","Y","14:00","15:50","TH","9","","Droutman, Vitaliya, Kaplun","SOSB46",NA,"Experimental and theoretical aspects of human memory, perception, thinking, and language. Lectures, demonstrations, and individual experiments. Prerequisite: 100g or departmental approval.","","PSYC","20261"
"52483","PSYC-290","LAS","001","2.0","4.0","Supervised Research in Psychology","C","","Y","TBA","TBA","","0","","Bechara, Antoine","OFFICE",NA,"Supervised Research with department faculty.","","PSYC","20261"
"52484","PSYC-301","LASS","001","4.0","4.0","Cognitive Processes","CL","","Y","10:00","11:50","MW","9","","Rouhani, Nina","DMC261",NA,"Experimental and theoretical aspects of human memory, perception, thinking, and language. Lectures, demonstrations, and individual experiments. Prerequisite: 100g or departmental approval.","","PSYC","20261"
"52485","PSYC-301","LASS","001","4.0","4.0","Cognitive Processes","CL","","Y","18:00","19:50","TH","6","","Droutman, Vitaliya, Kaplun","SGM601",NA,"Experimental and theoretical aspects of human memory, perception, thinking, and language. Lectures, demonstrations, and individual experiments. Prerequisite: 100g or departmental approval.","","PSYC","20261"
"52486","PSYC-274","LAS","001","0.0","0.0","Statistics","L","I","Y","10:00","11:50","M","0","","","SGM631",NA,"Introduction to the use of statistics in psychology: basic ideas in measurement; frequency distributions; descriptive statistics; concepts and procedures in statistical inference.","","PSYC","20261"
"52487","PSYC-274","LAS","001","4.0","4.0","Statistics","C","Z","Y","08:30","09:50","MW","0","","Ipek, Canan","KAP158",NA,"Introduction to the use of statistics in psychology: basic ideas in measurement; frequency distributions; descriptive statistics; concepts and procedures in statistical inference.","","PSYC","20261"
"52488","PSYC-274","LAS","001","0.0","0.0","Statistics","L","Z","Y","17:00","18:50","T","0","","","SGM631",NA,"Introduction to the use of statistics in psychology: basic ideas in measurement; frequency distributions; descriptive statistics; concepts and procedures in statistical inference.","","PSYC","20261"
"52489","PSYC-274","LAS","001","0.0","0.0","Statistics","L","Z","Y","12:00","13:50","W","0","","","SGM631",NA,"Introduction to the use of statistics in psychology: basic ideas in measurement; frequency distributions; descriptive statistics; concepts and procedures in statistical inference.","","PSYC","20261"
"52490","PSYC-274","LAS","001","4.0","4.0","Statistics","C","X","Y","15:30","16:50","MW","1","","Breland, William, Menefee","DMC101",NA,"Introduction to the use of statistics in psychology: basic ideas in measurement; frequency distributions; descriptive statistics; concepts and procedures in statistical inference.","","PSYC","20261"
"52491","PSYC-215","LAS","001","0.0","0.0","Music, Mind and the Brain","L","U","Y","16:00","17:50","T","10","","","KAP164",NA,"An interdisciplinary approach to music, mind and brain. Explores music as an object with its own properties and as a form of human behavior.","","PSYC","20261"
"52492","PSYC-274","LAS","001","0.0","0.0","Statistics","L","X","Y","08:00","09:50","T","1","","","SGM631",NA,"Introduction to the use of statistics in psychology: basic ideas in measurement; frequency distributions; descriptive statistics; concepts and procedures in statistical inference.","","PSYC","20261"
"52493","PSYC-274","LAS","001","0.0","0.0","Statistics","L","X","Y","10:00","11:50","F","0","","","SGM631",NA,"Introduction to the use of statistics in psychology: basic ideas in measurement; frequency distributions; descriptive statistics; concepts and procedures in statistical inference.","","PSYC","20261"
"52494","PSYC-215","LAS","001","0.0","0.0","Music, Mind and the Brain","L","U","Y","16:00","17:50","H","5","","","KAP164",NA,"An interdisciplinary approach to music, mind and brain. Explores music as an object with its own properties and as a form of human behavior.","","PSYC","20261"
"52495","PSYC-274","LAS","001","4.0","4.0","Statistics","C","B","Y","12:30","13:50","MW","1","","Stephenson, Clayton","THH118",NA,"Introduction to the use of statistics in psychology: basic ideas in measurement; frequency distributions; descriptive statistics; concepts and procedures in statistical inference.","","PSYC","20261"
