"SECTION","COURSE_CODE","SCHOOL","SESSION","MIN_UNITS","MAX_UNITS","COURSE_TITLE","MODE","LINK","PUBLISH","START_TIME","END_TIME","DAYS","TOTAL_ENR","MODALITY","INSTRUCTOR_NAME","ASSIGNED_ROOM","TOTAL_ENR1","COURSE_DESCRIPTION","SECTION_NAME","DEPARTMENT","origin"
"14668","BUAD-302","BUAD","001","4.0","4.0","Communication Strategy in Business","C","","Y","18:00","19:50","MW","0","","Wiseman, Trevor","JFF331",NA,"Theory, practices, and techniques of business communication strategy essential to external and organizational communication; group and interpersonal communication; development of skill in oral and written communication.","","BUAD","20263"
"14671","BUAD-302","BUAD","001","4.0","4.0","Communication Strategy in Business","C","","Y","18:00","19:50","MW","0","","Caporicci, Kevin","JFF327",NA,"Theory, practices, and techniques of business communication strategy essential to external and organizational communication; group and interpersonal communication; development of skill in oral and written communication.","","BUAD","20263"
"14673","BUAD-302","BUAD","001","4.0","4.0","Communication Strategy in Business","C","","Y","08:00","09:50","TH","0","","Wiseman, Trevor","JFF331",NA,"Theory, practices, and techniques of business communication strategy essential to external and organizational communication; group and interpersonal communication; development of skill in oral and written communication.","","BUAD","20263"
"14675","BUAD-302","BUAD","001","4.0","4.0","Communication Strategy in Business","C","","Y","10:00","11:50","TH","0","","Owens, James","JFF331",NA,"Theory, practices, and techniques of business communication strategy essential to external and organizational communication; group and interpersonal communication; development of skill in oral and written communication.","","BUAD","20263"
"14677","BUAD-302","BUAD","001","4.0","4.0","Communication Strategy in Business","C","","Y","10:00","11:50","TH","0","","Gaynor, Madge","JFF327",NA,"Theory, practices, and techniques of business communication strategy essential to external and organizational communication; group and interpersonal communication; development of skill in oral and written communication.","","BUAD","20263"
"14679","BUAD-302","BUAD","001","4.0","4.0","Communication Strategy in Business","C","","Y","12:00","13:50","TH","0","","Gaynor, Madge","JFF327",NA,"Theory, practices, and techniques of business communication strategy essential to external and organizational communication; group and interpersonal communication; development of skill in oral and written communication.","","BUAD","20263"
"14683","BUAD-302","BUAD","001","4.0","4.0","Communication Strategy in Business","C","","Y","14:00","15:50","TH","0","","Frenn, Jason","JFF327",NA,"Theory, practices, and techniques of business communication strategy essential to external and organizational communication; group and interpersonal communication; development of skill in oral and written communication.","","BUAD","20263"
"14685","BUAD-302","BUAD","001","4.0","4.0","Communication Strategy in Business","C","","Y","14:00","15:50","TH","0","","Lind, Stephen","JFF331",NA,"Theory, practices, and techniques of business communication strategy essential to external and organizational communication; group and interpersonal communication; development of skill in oral and written communication.","","BUAD","20263"
"14687","BUAD-302","BUAD","001","4.0","4.0","Communication Strategy in Business","C","","Y","16:00","17:50","TH","0","","Lind, Stephen","JFF331",NA,"Theory, practices, and techniques of business communication strategy essential to external and organizational communication; group and interpersonal communication; development of skill in oral and written communication.","","BUAD","20263"
"14691","BUAD-302","BUAD","001","4.0","4.0","Communication Strategy in Business","C","","Y","18:00","19:50","TH","0","","Armendariz, Cesar","JFF331",NA,"Theory, practices, and techniques of business communication strategy essential to external and organizational communication; group and interpersonal communication; development of skill in oral and written communication.","","BUAD","20263"
"14693","BUAD-302","BUAD","001","4.0","4.0","Communication Strategy in Business","C","","Y","18:00","19:50","TH","0","","Frenn, Jason","JFF327",NA,"Theory, practices, and techniques of business communication strategy essential to external and organizational communication; group and interpersonal communication; development of skill in oral and written communication.","","BUAD","20263"
"14721","BUAD-304","BUAD","001","4.0","4.0","Organizational Behavior and Leadership","C","","Y","10:00","11:50","MW","0","","Cummings, Thomas, Gerald","JFFLL101",NA,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","","BUAD","20263"
"14722","BUAD-304","BUAD","001","4.0","4.0","Organizational Behavior and Leadership","C","","Y","12:00","13:50","MW","0","","Cummings, Thomas, Gerald","JFFLL101",NA,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","","BUAD","20263"
"14723","BUAD-304","BUAD","001","4.0","4.0","Organizational Behavior and Leadership","C","","Y","14:00","15:50","MW","0","","Cummings, Thomas, Gerald","JFFLL101",NA,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","","BUAD","20263"
"14724","BUAD-304","BUAD","001","4.0","4.0","Organizational Behavior and Leadership","C","","Y","16:00","17:50","MW","0","","","JFFLL101",NA,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","","BUAD","20263"
"14725","BUAD-304","BUAD","001","4.0","4.0","Organizational Behavior and Leadership","C","","Y","18:00","19:50","MW","0","","","JFFLL101",NA,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","","BUAD","20263"
"14726","BUAD-304","BUAD","001","4.0","4.0","Organizational Behavior and Leadership","C","","Y","16:00","17:50","MW","0","","","JFF240",NA,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","","BUAD","20263"
"14727","BUAD-304","BUAD","001","4.0","4.0","Organizational Behavior and Leadership","C","","Y","08:00","09:50","TH","0","","","JFFLL101",NA,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","","BUAD","20263"
"14728","BUAD-304","BUAD","001","4.0","4.0","Organizational Behavior and Leadership","C","","Y","10:00","11:50","TH","0","","Bresnahan, Chris","JFFLL101",NA,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","","BUAD","20263"
"14729","BUAD-304","BUAD","001","4.0","4.0","Organizational Behavior and Leadership","C","","Y","12:00","13:50","TH","0","","Andor, Agnes","JFFLL101",NA,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","","BUAD","20263"
"14730","BUAD-304","BUAD","001","4.0","4.0","Organizational Behavior and Leadership","C","","Y","14:00","15:50","TH","0","","Anicich, Eric, M.","JFFLL101",NA,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","","BUAD","20263"
"14731","BUAD-304","BUAD","001","4.0","4.0","Organizational Behavior and Leadership","C","","Y","16:00","17:50","TH","0","","Andor, Agnes","JFFLL101",NA,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","","BUAD","20263"
"14732","BUAD-304","BUAD","001","4.0","4.0","Organizational Behavior and Leadership","C","","Y","12:00","13:50","TH","0","","Lewis, Nik","JFF240",NA,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","","BUAD","20263"
"14733","BUAD-304","BUAD","001","4.0","4.0","Organizational Behavior and Leadership","C","","Y","10:00","11:50","TH","0","","Lewis, Nik","JFF240",NA,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","","BUAD","20263"
"14734","BUAD-304","BUAD","001","4.0","4.0","Organizational Behavior and Leadership","C","","Y","08:00","09:50","TH","0","","","JFF240",NA,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","","BUAD","20263"
"14735","BUAD-304","BUAD","001","4.0","4.0","Organizational Behavior and Leadership","C","","Y","08:00","09:50","MW","0","","","JFFLL101",NA,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","","BUAD","20263"
"14736","BUAD-304","BUAD","001","4.0","4.0","Organizational Behavior and Leadership","C","","Y","12:00","13:50","MW","0","","Tolan, Jody","JFF240",NA,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","","BUAD","20263"
"14737","BUAD-304","BUAD","001","4.0","4.0","Organizational Behavior and Leadership","C","","Y","14:00","15:50","MW","0","","Tolan, Jody","JFF240",NA,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","","BUAD","20263"
"14738","BUAD-304","BUAD","001","4.0","4.0","Organizational Behavior and Leadership","C","","Y","18:00","19:50","TH","0","","Andor, Agnes","JFFLL101",NA,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","","BUAD","20263"
"14739","BUAD-304","BUAD","001","4.0","4.0","Organizational Behavior and Leadership","C","","Y","16:00","17:50","TH","0","","","JFFLL102",NA,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","","BUAD","20263"
"14740","BUAD-304","BUAD","001","4.0","4.0","Organizational Behavior and Leadership","C","","Y","08:00","09:50","MW","0","","","JFF240",NA,"The role of leadership in business organizations; concepts and skills for managing oneself and others.","","BUAD","20263"
"14764","BUAD-305","BUAD","001","4.0","4.0","Abridged Core Concepts of Accounting Information","C","","Y","08:00","09:50","MW","0","","Davila, Ruben, Allen","ACC201",NA,"Uses of accounting information in decision-making; accounting issues concerning income and cash flows, economic resources and capital. Duplicates credit in BUAD 280 and BUAD 281. Open only to transfer business and accounting majors.","","BUAD","20263"
"14765","BUAD-305","BUAD","001","4.0","4.0","Abridged Core Concepts of Accounting Information","C","","Y","10:00","11:50","MW","0","","Davila, Ruben, Allen","ACC201",NA,"Uses of accounting information in decision-making; accounting issues concerning income and cash flows, economic resources and capital. Duplicates credit in BUAD 280 and BUAD 281. Open only to transfer business and accounting majors.","","BUAD","20263"
"14766","BUAD-305","BUAD","001","4.0","4.0","Abridged Core Concepts of Accounting Information","C","","Y","12:00","13:50","MW","0","","Davila, Ruben, Allen","ACC201",NA,"Uses of accounting information in decision-making; accounting issues concerning income and cash flows, economic resources and capital. Duplicates credit in BUAD 280 and BUAD 281. Open only to transfer business and accounting majors.","","BUAD","20263"
"14772","BUAD-305","BUAD","001","4.0","4.0","Abridged Core Concepts of Accounting Information","C","","Y","12:00","13:50","MW","0","","","ACC310",NA,"Uses of accounting information in decision-making; accounting issues concerning income and cash flows, economic resources and capital. Duplicates credit in BUAD 280 and BUAD 281. Open only to transfer business and accounting majors.","","BUAD","20263"
"14781","BUAD-306","BUAD","001","4.0","4.0","Business Finance","C","","Y","17:00","18:20","TH","0","","","HOH1",NA,"Financial problems of business enterprise; function of financial manager; sources of funds; instruments, institutions, and practices of finance; problems of financial management using case studies. Recommended Preparation: foundational courses in  microeconomics, financial accounting, and business s tatistics. Duplicates credit in the former BUAD 215x and BUAD 308.","","BUAD","20263"
"14782","BUAD-306","BUAD","001","4.0","4.0","Business Finance","C","","Y","08:00","09:20","TH","0","","","HOH1",NA,"Financial problems of business enterprise; function of financial manager; sources of funds; instruments, institutions, and practices of finance; problems of financial management using case studies. Recommended Preparation: foundational courses in  microeconomics, financial accounting, and business s tatistics. Duplicates credit in the former BUAD 215x and BUAD 308.","","BUAD","20263"
"14783","BUAD-306","BUAD","001","4.0","4.0","Business Finance","C","","Y","17:00","18:20","MW","0","","","HOH1",NA,"Financial problems of business enterprise; function of financial manager; sources of funds; instruments, institutions, and practices of finance; problems of financial management using case studies. Recommended Preparation: foundational courses in  microeconomics, financial accounting, and business s tatistics. Duplicates credit in the former BUAD 215x and BUAD 308.","","BUAD","20263"
"14784","BUAD-306","BUAD","001","4.0","4.0","Business Finance","C","","Y","09:30","10:50","TH","0","","","HOH1",NA,"Financial problems of business enterprise; function of financial manager; sources of funds; instruments, institutions, and practices of finance; problems of financial management using case studies. Recommended Preparation: foundational courses in  microeconomics, financial accounting, and business s tatistics. Duplicates credit in the former BUAD 215x and BUAD 308.","","BUAD","20263"
"14785","BUAD-306","BUAD","001","4.0","4.0","Business Finance","C","","Y","18:30","19:50","MW","0","","","HOH1",NA,"Financial problems of business enterprise; function of financial manager; sources of funds; instruments, institutions, and practices of finance; problems of financial management using case studies. Recommended Preparation: foundational courses in  microeconomics, financial accounting, and business s tatistics. Duplicates credit in the former BUAD 215x and BUAD 308.","","BUAD","20263"
"14786","BUAD-306","BUAD","001","4.0","4.0","Business Finance","C","","Y","11:00","12:20","TH","0","","","HOH1",NA,"Financial problems of business enterprise; function of financial manager; sources of funds; instruments, institutions, and practices of finance; problems of financial management using case studies. Recommended Preparation: foundational courses in  microeconomics, financial accounting, and business s tatistics. Duplicates credit in the former BUAD 215x and BUAD 308.","","BUAD","20263"
"14787","BUAD-306","BUAD","001","4.0","4.0","Business Finance","C","","Y","12:30","13:50","TH","0","","","HOH1",NA,"Financial problems of business enterprise; function of financial manager; sources of funds; instruments, institutions, and practices of finance; problems of financial management using case studies. Recommended Preparation: foundational courses in  microeconomics, financial accounting, and business s tatistics. Duplicates credit in the former BUAD 215x and BUAD 308.","","BUAD","20263"
"14788","BUAD-306","BUAD","001","4.0","4.0","Business Finance","C","","Y","14:00","15:20","TH","0","","","HOH1",NA,"Financial problems of business enterprise; function of financial manager; sources of funds; instruments, institutions, and practices of finance; problems of financial management using case studies. Recommended Preparation: foundational courses in  microeconomics, financial accounting, and business s tatistics. Duplicates credit in the former BUAD 215x and BUAD 308.","","BUAD","20263"
"14789","BUAD-306","BUAD","001","4.0","4.0","Business Finance","C","","Y","15:30","16:50","TH","0","","","HOH1",NA,"Financial problems of business enterprise; function of financial manager; sources of funds; instruments, institutions, and practices of finance; problems of financial management using case studies. Recommended Preparation: foundational courses in  microeconomics, financial accounting, and business s tatistics. Duplicates credit in the former BUAD 215x and BUAD 308.","","BUAD","20263"
"14790","BUAD-306","BUAD","001","4.0","4.0","Business Finance","C","","Y","18:30","19:50","TH","0","","","HOH1",NA,"Financial problems of business enterprise; function of financial manager; sources of funds; instruments, institutions, and practices of finance; problems of financial management using case studies. Recommended Preparation: foundational courses in  microeconomics, financial accounting, and business s tatistics. Duplicates credit in the former BUAD 215x and BUAD 308.","","BUAD","20263"
"14791","BUAD-306","BUAD","001","4.0","4.0","Business Finance","C","","Y","08:00","09:20","TH","0","","","JFFLL105",NA,"Financial problems of business enterprise; function of financial manager; sources of funds; instruments, institutions, and practices of finance; problems of financial management using case studies. Recommended Preparation: foundational courses in  microeconomics, financial accounting, and business s tatistics. Duplicates credit in the former BUAD 215x and BUAD 308.","","BUAD","20263"
"14792","BUAD-306","BUAD","001","4.0","4.0","Business Finance","C","","Y","11:00","12:20","TH","0","","","JFFLL105",NA,"Financial problems of business enterprise; function of financial manager; sources of funds; instruments, institutions, and practices of finance; problems of financial management using case studies. Recommended Preparation: foundational courses in  microeconomics, financial accounting, and business s tatistics. Duplicates credit in the former BUAD 215x and BUAD 308.","","BUAD","20263"
"14800","BUAD-307","BUAD","001","4.0","4.0","Marketing Fundamentals","C","I","Y","12:00","13:50","M","0","","Cascio Rizzo, Giovanni Luca","HOHEDI",NA,"Develop a managerial viewpoint in planning, executing, and evaluating marketing decisions of the firm, including decisions related to products, pricing, distribution channels and promotion.","","BUAD","20263"
"14802","BUAD-307","BUAD","001","0.0","0.0","Marketing Fundamentals","D","I","Y","16:00","17:50","M","0","","Cascio Rizzo, Giovanni Luca","JFF236",NA,"Develop a managerial viewpoint in planning, executing, and evaluating marketing decisions of the firm, including decisions related to products, pricing, distribution channels and promotion.","","BUAD","20263"
"14803","BUAD-307","BUAD","001","0.0","0.0","Marketing Fundamentals","D","I","Y","18:00","19:50","M","0","","Cascio Rizzo, Giovanni Luca","JFF236",NA,"Develop a managerial viewpoint in planning, executing, and evaluating marketing decisions of the firm, including decisions related to products, pricing, distribution channels and promotion.","","BUAD","20263"
"14804","BUAD-307","BUAD","001","0.0","0.0","Marketing Fundamentals","D","I","Y","14:00","15:50","T","0","","Cascio Rizzo, Giovanni Luca","JFF316",NA,"Develop a managerial viewpoint in planning, executing, and evaluating marketing decisions of the firm, including decisions related to products, pricing, distribution channels and promotion.","","BUAD","20263"
"14806","BUAD-307","BUAD","001","0.0","0.0","Marketing Fundamentals","D","I","Y","16:00","17:50","T","0","","Cascio Rizzo, Giovanni Luca","JFF316",NA,"Develop a managerial viewpoint in planning, executing, and evaluating marketing decisions of the firm, including decisions related to products, pricing, distribution channels and promotion.","","BUAD","20263"
"14812","BUAD-307","BUAD","001","4.0","4.0","Marketing Fundamentals","C","J","Y","12:00","13:50","W","0","","Priester, Joseph","HOHEDI",NA,"Develop a managerial viewpoint in planning, executing, and evaluating marketing decisions of the firm, including decisions related to products, pricing, distribution channels and promotion.","","BUAD","20263"
"14814","BUAD-307","BUAD","001","0.0","0.0","Marketing Fundamentals","D","J","Y","16:00","17:50","W","0","","Priester, Joseph","JFF236",NA,"Develop a managerial viewpoint in planning, executing, and evaluating marketing decisions of the firm, including decisions related to products, pricing, distribution channels and promotion.","","BUAD","20263"
"14815","BUAD-307","BUAD","001","0.0","0.0","Marketing Fundamentals","D","J","Y","18:00","19:50","W","0","","Priester, Joseph","JFF236",NA,"Develop a managerial viewpoint in planning, executing, and evaluating marketing decisions of the firm, including decisions related to products, pricing, distribution channels and promotion.","","BUAD","20263"
"14816","BUAD-307","BUAD","001","0.0","0.0","Marketing Fundamentals","D","J","Y","14:00","15:50","H","0","","Priester, Joseph","JFF316",NA,"Develop a managerial viewpoint in planning, executing, and evaluating marketing decisions of the firm, including decisions related to products, pricing, distribution channels and promotion.","","BUAD","20263"
"14817","BUAD-307","BUAD","001","0.0","0.0","Marketing Fundamentals","D","J","Y","16:00","17:50","H","0","","Priester, Joseph","JFF316",NA,"Develop a managerial viewpoint in planning, executing, and evaluating marketing decisions of the firm, including decisions related to products, pricing, distribution channels and promotion.","","BUAD","20263"
"14818","BUAD-307","BUAD","001","0.0","0.0","Marketing Fundamentals","D","J","Y","18:00","19:50","H","0","","Priester, Joseph","JFF316",NA,"Develop a managerial viewpoint in planning, executing, and evaluating marketing decisions of the firm, including decisions related to products, pricing, distribution channels and promotion.","","BUAD","20263"
"14824","BUAD-307","BUAD","001","4.0","4.0","Marketing Fundamentals","C","K","Y","14:00","15:50","T","0","","Perner, Lars, Erik","HOHEDI",NA,"Develop a managerial viewpoint in planning, executing, and evaluating marketing decisions of the firm, including decisions related to products, pricing, distribution channels and promotion.","","BUAD","20263"
"14826","BUAD-307","BUAD","001","0.0","0.0","Marketing Fundamentals","D","K","Y","16:00","17:50","T","0","","Perner, Lars, Erik","JFF322",NA,"Develop a managerial viewpoint in planning, executing, and evaluating marketing decisions of the firm, including decisions related to products, pricing, distribution channels and promotion.","","BUAD","20263"
"14828","BUAD-307","BUAD","001","0.0","0.0","Marketing Fundamentals","D","K","Y","18:00","19:50","T","0","","Perner, Lars, Erik","JFF316",NA,"Develop a managerial viewpoint in planning, executing, and evaluating marketing decisions of the firm, including decisions related to products, pricing, distribution channels and promotion.","","BUAD","20263"
"14830","BUAD-307","BUAD","001","0.0","0.0","Marketing Fundamentals","D","K","Y","08:00","09:50","W","0","","Perner, Lars, Erik","JFF316",NA,"Develop a managerial viewpoint in planning, executing, and evaluating marketing decisions of the firm, including decisions related to products, pricing, distribution channels and promotion.","","BUAD","20263"
"14832","BUAD-307","BUAD","001","0.0","0.0","Marketing Fundamentals","D","K","Y","10:00","11:50","W","0","","Perner, Lars, Erik","JFF316",NA,"Develop a managerial viewpoint in planning, executing, and evaluating marketing decisions of the firm, including decisions related to products, pricing, distribution channels and promotion.","","BUAD","20263"
"14834","BUAD-307","BUAD","001","0.0","0.0","Marketing Fundamentals","D","K","Y","08:00","09:50","H","0","","Perner, Lars, Erik","JFF322",NA,"Develop a managerial viewpoint in planning, executing, and evaluating marketing decisions of the firm, including decisions related to products, pricing, distribution channels and promotion.","","BUAD","20263"
"14836","BUAD-307","BUAD","001","4.0","4.0","Marketing Fundamentals","C","L","Y","14:00","15:50","H","0","","Kovacevich, Rex, Alan","HOHEDI",NA,"Develop a managerial viewpoint in planning, executing, and evaluating marketing decisions of the firm, including decisions related to products, pricing, distribution channels and promotion.","","BUAD","20263"
"14838","BUAD-307","BUAD","001","0.0","0.0","Marketing Fundamentals","D","L","Y","16:00","17:50","H","0","","Kovacevich, Rex, Alan","JFF322",NA,"Develop a managerial viewpoint in planning, executing, and evaluating marketing decisions of the firm, including decisions related to products, pricing, distribution channels and promotion.","","BUAD","20263"
"14840","BUAD-307","BUAD","001","0.0","0.0","Marketing Fundamentals","D","L","Y","18:00","19:50","H","0","","Kovacevich, Rex, Alan","JFF322",NA,"Develop a managerial viewpoint in planning, executing, and evaluating marketing decisions of the firm, including decisions related to products, pricing, distribution channels and promotion.","","BUAD","20263"
"14842","BUAD-307","BUAD","001","0.0","0.0","Marketing Fundamentals","D","L","Y","10:00","11:50","F","0","","Kovacevich, Rex, Alan","JFF322",NA,"Develop a managerial viewpoint in planning, executing, and evaluating marketing decisions of the firm, including decisions related to products, pricing, distribution channels and promotion.","","BUAD","20263"
"14843","BUAD-307","BUAD","001","0.0","0.0","Marketing Fundamentals","D","L","Y","12:00","13:50","F","0","","Kovacevich, Rex, Alan","JFF322",NA,"Develop a managerial viewpoint in planning, executing, and evaluating marketing decisions of the firm, including decisions related to products, pricing, distribution channels and promotion.","","BUAD","20263"
"14844","BUAD-307","BUAD","001","0.0","0.0","Marketing Fundamentals","D","L","Y","14:00","15:50","F","0","","Kovacevich, Rex, Alan","JFF322",NA,"Develop a managerial viewpoint in planning, executing, and evaluating marketing decisions of the firm, including decisions related to products, pricing, distribution channels and promotion.","","BUAD","20263"
"14848","BUAD-307","BUAD","001","4.0","4.0","Marketing Fundamentals","CD","","Y","10:00","11:50","TH","0","","","JFF322",NA,"Develop a managerial viewpoint in planning, executing, and evaluating marketing decisions of the firm, including decisions related to products, pricing, distribution channels and promotion.","","BUAD","20263"
"14860","BUAD-308","BUAD","001","4.0","4.0","Advanced Business Finance","C","","Y","12:30","13:50","MW","0","","Ramcharan, Rodney","HOH1",NA,"Rigorous coverage of principles and practices of financial management; valuation of cash flows; capital budgeting; risk and return; cost of capital; corporate financial policy. Recommended Preparation: foundational courses in microeconomics, financial  accounting, and business statistics. Duplicates credit in the former BUAD 215x and BUAD 306.","","BUAD","20263"
"14861","BUAD-308","BUAD","001","4.0","4.0","Advanced Business Finance","C","","Y","14:00","15:20","MW","0","","Ramcharan, Rodney","HOH1",NA,"Rigorous coverage of principles and practices of financial management; valuation of cash flows; capital budgeting; risk and return; cost of capital; corporate financial policy. Recommended Preparation: foundational courses in microeconomics, financial  accounting, and business statistics. Duplicates credit in the former BUAD 215x and BUAD 306.","","BUAD","20263"
"14862","BUAD-308","BUAD","001","4.0","4.0","Advanced Business Finance","C","","Y","15:30","16:50","MW","0","","Ramcharan, Rodney","HOH1",NA,"Rigorous coverage of principles and practices of financial management; valuation of cash flows; capital budgeting; risk and return; cost of capital; corporate financial policy. Recommended Preparation: foundational courses in microeconomics, financial  accounting, and business statistics. Duplicates credit in the former BUAD 215x and BUAD 306.","","BUAD","20263"
"14882","BUAD-310","BUAD","001","4.0","4.0","Applied Business Statistics","C","A","Y","14:00","15:10","MW","0","","Arnesano, Cosimo","HOHEDI",NA,"Statistical methods for business analysis; data exploration and description; sampling distributions; estimation; hypothesis testing, simple and multiple regression; model building. Extensive computer applications. (Duplicates credit in BUAD 312 and the former ITP 251.)","","BUAD","20263"
"14883","BUAD-310","BUAD","001","0.0","0.0","Applied Business Statistics","D","A","Y","15:20","16:30","M","0","","Arnesano, Cosimo","ACC205",NA,"Statistical methods for business analysis; data exploration and description; sampling distributions; estimation; hypothesis testing, simple and multiple regression; model building. Extensive computer applications. (Duplicates credit in BUAD 312 and the former ITP 251.)","","BUAD","20263"
"14884","BUAD-310","BUAD","001","0.0","0.0","Applied Business Statistics","D","A","Y","16:40","18:00","M","0","","Arnesano, Cosimo","ACC205",NA,"Statistical methods for business analysis; data exploration and description; sampling distributions; estimation; hypothesis testing, simple and multiple regression; model building. Extensive computer applications. (Duplicates credit in BUAD 312 and the former ITP 251.)","","BUAD","20263"
"14885","BUAD-310","BUAD","001","0.0","0.0","Applied Business Statistics","D","A","Y","15:30","16:30","W","0","","Arnesano, Cosimo","ACC205",NA,"Statistical methods for business analysis; data exploration and description; sampling distributions; estimation; hypothesis testing, simple and multiple regression; model building. Extensive computer applications. (Duplicates credit in BUAD 312 and the former ITP 251.)","","BUAD","20263"
"14886","BUAD-310","BUAD","001","0.0","0.0","Applied Business Statistics","D","A","Y","16:40","18:00","W","0","","Arnesano, Cosimo","ACC205",NA,"Statistical methods for business analysis; data exploration and description; sampling distributions; estimation; hypothesis testing, simple and multiple regression; model building. Extensive computer applications. (Duplicates credit in BUAD 312 and the former ITP 251.)","","BUAD","20263"
"14887","BUAD-310","BUAD","001","4.0","4.0","Applied Business Statistics","C","B","Y","15:30","16:40","MW","0","","Pereira, Francis","HOHEDI",NA,"Statistical methods for business analysis; data exploration and description; sampling distributions; estimation; hypothesis testing, simple and multiple regression; model building. Extensive computer applications. (Duplicates credit in BUAD 312 and the former ITP 251.)","","BUAD","20263"
"14888","BUAD-310","BUAD","001","0.0","0.0","Applied Business Statistics","D","B","Y","17:20","18:30","M","0","","Pereira, Francis","BRI8",NA,"Statistical methods for business analysis; data exploration and description; sampling distributions; estimation; hypothesis testing, simple and multiple regression; model building. Extensive computer applications. (Duplicates credit in BUAD 312 and the former ITP 251.)","","BUAD","20263"
"14889","BUAD-310","BUAD","001","0.0","0.0","Applied Business Statistics","D","B","Y","17:20","18:30","W","0","","Pereira, Francis","BRI8",NA,"Statistical methods for business analysis; data exploration and description; sampling distributions; estimation; hypothesis testing, simple and multiple regression; model building. Extensive computer applications. (Duplicates credit in BUAD 312 and the former ITP 251.)","","BUAD","20263"
"14890","BUAD-310","BUAD","001","0.0","0.0","Applied Business Statistics","D","B","Y","18:40","19:50","M","0","","Pereira, Francis","BRI8",NA,"Statistical methods for business analysis; data exploration and description; sampling distributions; estimation; hypothesis testing, simple and multiple regression; model building. Extensive computer applications. (Duplicates credit in BUAD 312 and the former ITP 251.)","","BUAD","20263"
"14891","BUAD-310","BUAD","001","0.0","0.0","Applied Business Statistics","D","B","Y","18:40","19:50","W","0","","Pereira, Francis","BRI8",NA,"Statistical methods for business analysis; data exploration and description; sampling distributions; estimation; hypothesis testing, simple and multiple regression; model building. Extensive computer applications. (Duplicates credit in BUAD 312 and the former ITP 251.)","","BUAD","20263"
"14892","BUAD-310","BUAD","001","0.0","0.0","Applied Business Statistics","D","C","Y","09:20","10:30","M","0","","Robinson, Keith","BRI8",NA,"Statistical methods for business analysis; data exploration and description; sampling distributions; estimation; hypothesis testing, simple and multiple regression; model building. Extensive computer applications. (Duplicates credit in BUAD 312 and the former ITP 251.)","","BUAD","20263"
"14893","BUAD-310","BUAD","001","0.0","0.0","Applied Business Statistics","D","C","Y","10:40","11:50","M","0","","Robinson, Keith","BRI8",NA,"Statistical methods for business analysis; data exploration and description; sampling distributions; estimation; hypothesis testing, simple and multiple regression; model building. Extensive computer applications. (Duplicates credit in BUAD 312 and the former ITP 251.)","","BUAD","20263"
"14894","BUAD-310","BUAD","001","0.0","0.0","Applied Business Statistics","D","C","Y","09:20","10:30","W","0","","Robinson, Keith","BRI8",NA,"Statistical methods for business analysis; data exploration and description; sampling distributions; estimation; hypothesis testing, simple and multiple regression; model building. Extensive computer applications. (Duplicates credit in BUAD 312 and the former ITP 251.)","","BUAD","20263"
"14895","BUAD-310","BUAD","001","0.0","0.0","Applied Business Statistics","D","C","Y","10:40","11:50","W","0","","Robinson, Keith","BRI8",NA,"Statistical methods for business analysis; data exploration and description; sampling distributions; estimation; hypothesis testing, simple and multiple regression; model building. Extensive computer applications. (Duplicates credit in BUAD 312 and the former ITP 251.)","","BUAD","20263"
"14896","BUAD-310","BUAD","001","4.0","4.0","Applied Business Statistics","C","C","Y","08:00","09:10","MW","0","","Robinson, Keith","HOHEDI",NA,"Statistical methods for business analysis; data exploration and description; sampling distributions; estimation; hypothesis testing, simple and multiple regression; model building. Extensive computer applications. (Duplicates credit in BUAD 312 and the former ITP 251.)","","BUAD","20263"
"14897","BUAD-310","BUAD","001","0.0","0.0","Applied Business Statistics","D","D","Y","11:20","12:30","T","0","","Maslova, Inga","BRI202",NA,"Statistical methods for business analysis; data exploration and description; sampling distributions; estimation; hypothesis testing, simple and multiple regression; model building. Extensive computer applications. (Duplicates credit in BUAD 312 and the former ITP 251.)","","BUAD","20263"
"14898","BUAD-310","BUAD","001","0.0","0.0","Applied Business Statistics","D","D","Y","11:20","12:30","H","0","","Maslova, Inga","BRI202",NA,"Statistical methods for business analysis; data exploration and description; sampling distributions; estimation; hypothesis testing, simple and multiple regression; model building. Extensive computer applications. (Duplicates credit in BUAD 312 and the former ITP 251.)","","BUAD","20263"
